ObjectId	Longitude	Latitude	Name	Address_1	Address_2	City	State	Zip	9	10	11	County	Type		
	-81.575362	30.313627	VYSTAR ATLANTIC BLVD	7802 ATLANTIC BLVD		JACKSONVILLE	FL	32211				Duval	BANK		
	-81.784035	30.291492	121 FINANCIAL NORMANDY	8101 NORMANDY BLVD		JACKSONVILLE	FL	32221				Duval	BANK		
	-81.584827	30.219136	VYSTAR PHILIPS	8263 PHILIPS HWY		JACKSONVILLE	FL	32256				Duval	BANK		
	-81.720355	30.314245	BANK OF AMERICA EDGEWOOD	840 EDGEWOOD AVE S		JACKSONVILLE	FL	32205				Duval	BANK		
	-81.659951	30.429933	WELLS FARGO DUNN	899 DUNN AVE		JACKSONVILLE	FL	32218				Duval	BANK		
	-81.551833	30.206301	BANK OF AMERICA SOUTHSIDE	9000 SOUTHSIDE BLVD		JACKSONVILLE	FL	32256				Duval	BANK		
	-81.548573	30.326249	BANK OF AMERICA REGENCY	9550 REGENCY SQUARE BLVD		JACKSONVILLE	FL	32225				Duval	BANK		
	-81.549729	30.326252	WELLS FARGO REGENCY SQUARE	9580 REGENCY SQUARE BLVD		JACKSONVILLE	FL	32225				Duval	BANK		
	-81.549282	30.32625	NAVY FEDERAL CREDIT UNION REGENCY	9583 REGENCY SQUARE BLVD		JACKSONVILLE	FL	32225				Duval	BANK		
	-81.556822	30.219609	WELLS FARGO BAYMEADOWS	9700 BAYMEADOWS RD		JACKSONVILLE	FL	32256				Duval	BANK		
	-81.65828	30.325202	WELLS FARGO CENTER	1 INDEPENDENT DR		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.665473	30.327357	TIMES UNION BLDG	1 RIVERSIDE AVE		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.657629	30.327768	FARRAH AND FARRAH	10 W ADAMS ST		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.62242	30.196076	NATIVE SUN SAN JOSE	10000 SAN JOSE BLVD		JACKSONVILLE	FL	32257				Duval	BUSINESS		
	-81.550825	30.286702	OBSESSIONS HAIR SALON	10095 BEACH BLVD		JACKSONVILLE	FL	32246				Duval	BUSINESS		
	-81.673882	30.225844	NAS AVIONICS	101 RANGER ST		JACKSONVILLE	FL	32212				Duval	BUSINESS		
	-81.696813	30.22538	NAS ADMIN BUILDING	101 YORKTOWN AVE		JACKSONVILLE	FL	32212				Duval	BUSINESS		
	-81.546852	30.241317	CHASE MANHATTAN	10151 DEERWOOD PARK BLVD		JACKSONVILLE	FL	32256				Duval	BUSINESS		
	-81.53694	30.323039	ACE CASH EXPRESS	10152 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	BUSINESS		
	-81.551593	30.185249	GRAND PARK OFFICE PARK	10199 SOUTHSIDE BLVD		JACKSONVILLE	FL	32256				Duval	BUSINESS		
	-81.731084	30.337417	ADVANCE AMERICA EDGEWOOD	1020 EDGEWOOD AVE N		JACKSONVILLE	FL	32254				Duval	BUSINESS		
	-81.547809	30.247318	CENTURION PLAZA	10245 CENTURION PKY N		JACKSONVILLE	FL	32256				Duval	BUSINESS		
	-81.544303	30.24412	CAPITAL PLAZA	10401 DEERWOOD PARK BLVD		JACKSONVILLE	FL	32256				Duval	BUSINESS		
	-81.537089	30.247713	ADT SECURITY DEERWOOD PARK	10550 DEERWOOD PARK BLVD		JACKSONVILLE	FL	32256				Duval	BUSINESS		
	-81.541513	30.247482	INCOMM	10550 DEERWOOD PARK BLVD		JACKSONVILLE	FL	32256				Duval	BUSINESS		
	-81.6631	30.429884	ADVANCE AMERICA DUNN	1124 DUNN AVE		JACKSONVILLE	FL	32218				Duval	BUSINESS		
	-81.596994	30.331444	TRENDS HAIR & NAIL SALON	1125 CESERY BLVD		JACKSONVILLE	FL	32211				Duval	BUSINESS		
	-81.714614	30.309178	FAITH JEWELERS	1165 EDGEWOOD AVE S		JACKSONVILLE	FL	32254				Duval	BUSINESS		
	-81.58582	30.152921	MANDARIN FOOD BANK	11730 OLD SAINT AUGUSTINE RD		JACKSONVILLE	FL	32258				Duval	BUSINESS		
	-81.495419	30.32108	LA FITNESS ATLANTIC	11901 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	BUSINESS		
	-81.505648	30.264141	SMALL BUSINESS DEVELOPMENT CENTER	12000 ALUMNI DR		JACKSONVILLE	FL	32224				Duval	BUSINESS		
	-81.659274	30.328113	LEGAL AID JACKSONVILLE	126 W ADAMS ST		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.751895	30.30036	LANE HAIR COMPANY	1265 LANE AVE S		JACKSONVILLE	FL	32205				Duval	BUSINESS		
	-81.472381	30.318476	HIGHLIGHT  HAIR STUDIO	12740 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	BUSINESS		
	-81.661612	30.340643	HUD	1300 N BROAD ST		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.676122	30.331245	DIGNITY U WEAR	136 N MYRTLE AVE		JACKSONVILLE	FL	32204				Duval	BUSINESS		
	-81.655418	30.328863	E3 BUSINESS GROUP	138 E DUVAL ST		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.56227	30.14536	MASSAGE ENVY	13820 SAINT AUGUSTINE RD		JACKSONVILLE	FL	32258				Duval	BUSINESS		
	-81.516765	30.127273	CITICARDS	14000 CITICARDS WAY		JACKSONVILLE	FL	32258				Duval	BUSINESS		
	-81.669859	30.429804	YOUR DESTINY	1403 DUNN AVE		JACKSONVILLE	FL	32218				Duval	BUSINESS		
	-81.602754	30.335121	LHCO	1419 UNIVERSITY BLVD N		JACKSONVILLE	FL	32211				Duval	BUSINESS		
	-81.682487	30.392179	CREATIVE TOUCH BEAUTY & BARBER SHOP	1432 PALMDALE ST		JACKSONVILLE	FL	32208				Duval	BUSINESS		
	-81.437066	30.287833	PET DOCTORS OF AMERICA	14333 BEACH BLVD		JACKSONVILLE	FL	32224				Duval	BUSINESS		
	-81.653904	30.344403	MODELS BARBERSHOP	15 E 7TH ST		JACKSONVILLE	FL	32206				Duval	BUSINESS		
	-81.654415	30.316317	WYNDHAM HOTEL	1515 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.400553	30.272113	HOPE ADULT DAY PROGRAM	1560 ROBERTS DR		JACKSONVILLE BEACH	FL	32250				Duval	BUSINESS		
	-81.681724	30.343194	BRACY'S BARBER SHOP	1581 KINGS RD		JACKSONVILLE	FL	32209				Duval	BUSINESS		
	-81.683162	30.365582	GAY'S BEAUTY SHOP	1599 W 34TH ST		JACKSONVILLE	FL	32209				Duval	BUSINESS		
	-81.682232	30.389189	NAILS EXCLUSIVELY	1603 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	BUSINESS		
	-81.683442	30.388498	STAR MEAT HOUSE	1624 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	BUSINESS		
	-81.680856	30.31217	GREAT CLIPS MARGARET	1650 MARGARET ST		JACKSONVILLE	FL	32204				Duval	BUSINESS		
	-81.647884	30.28466	NOONEY & ASSOCIATES	 LAW OFFICES	1680 EMERSON ST		JACKSONVILLE	FL				32207	Duval	BUSINESS	
	-81.619966	30.306808	NE FLA SAFETY COUNCIL	1725 ART MUSEUM DR		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.686233	30.37278	SPIN CITY LAUNDRY MAT	1756 W 45TH ST		JACKSONVILLE	FL	32209				Duval	BUSINESS		
	-81.675705	30.347328	ESQUIRE BARBER & BEAUTY SALON	1807 N MYRTLE AVE		JACKSONVILLE	FL	32209				Duval	BUSINESS		
	-81.660958	30.348971	UF HEALTH FINANCIAL EVALUATION	2000 BOULEVARD ST		JACKSONVILLE	FL	32206				Duval	BUSINESS		
	-81.642408	30.284767	BAXTERS BARBER SHOP	2056 EMERSON ST		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.657103	30.330018	JEA CHURCH	21 W CHURCH ST		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.659003	30.328175	CHAMBLIN UPTOWN	215 N LAURA ST		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.560585	30.307026	ADTEC DIGITAL	2231 CORPORATE SQUARE BLVD		JACKSONVILLE	FL	32216				Duval	BUSINESS		
	-81.561259	30.304776	B & G PLUMBING CO	2232 CORPORATE SQUARE BLVD		JACKSONVILLE	FL	32216				Duval	BUSINESS		
	-81.68244	30.438943	A PERFECT TOUCH BEAUTY SALON	2255 DUNN AVE		JACKSONVILLE	FL	32218				Duval	BUSINESS		
	-81.413509	30.347712	MAYPORT COMMISSARY	2294 MAYPORT RD		MAYPORT	FL	32233				Duval	BUSINESS		
	-81.655186	30.325621	BLACKSTONE BUILDING	233 E BAY ST		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.731154	30.355535	A. J. BEAUTY SALON	2564 EDGEWOOD AVE W		JACKSONVILLE	FL	32254				Duval	BUSINESS		
	-81.65828	30.325202	CHAMBER OF COMMERCE	3 INDEPENDENT DR		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.643623	30.326042	JACKSONVILLE VETERNS MEMORIAL	300 A PHILIP RANDOLPH BLVD		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.69865	30.438694	CASH ADVANCE - 3000 DUNN AVE	3000 DUNN AVE		JACKSONVILLE	FL	32218				Duval	BUSINESS		
	-81.698108	30.438711	FRENCH NOVELTY	3000 DUNN AVE		JACKSONVILLE	FL	32218				Duval	BUSINESS		
	-81.698327	30.438703	HAIR CUTTERY DUNN	3000 DUNN AVE		JACKSONVILLE	FL	32218				Duval	BUSINESS		
	-81.661828	30.32709	EVERBANK CENTER	301 W BAY ST		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.673436	30.35623	C L PAGE MORTUARY	3031 MONCRIEF RD		JACKSONVILLE	FL	32209				Duval	BUSINESS		
	-81.409137	30.32484	ADESSA DESIGNS	31 ROYAL PALMS DR		ATLANTIC BEACH	FL	32233				Duval	BUSINESS		
	-81.653304	30.328409	COMMUNITY CONNECTION	325 E DUVAL ST		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.62466	30.255419	PROFESSIONAL'S BARBER SHOP	3615 DUPONT AVE		JACKSONVILLE	FL	32217				Duval	BUSINESS		
	-81.459684	30.282338	AGENCY FOR PERSONS WITH DISABILITIES	3631 HODGES BLVD		JACKSONVILLE	FL	32224				Duval	BUSINESS		
	-81.558992	30.279158	RAMONAS BEAUTY SALON	3723 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	BUSINESS		
	-81.57902	30.312897	SALON 38	38 ARLINGTON RD S		JACKSONVILLE	FL	32216				Duval	BUSINESS		
	-81.624932	30.290976	THRIFT STORE EMERSON	3851 EMERSON ST		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.736941	30.26662	WJXR RADIO STATION	3950 CONFEDERATE POINT RD		JACKSONVILLE	FL	32210				Duval	BUSINESS		
	-81.624299	30.30651	ATTY. CARL T GREEN	4004 ATLANTIC BLVD		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.603269	30.263977	KELLY SERVICES	4168 SOUTHPOINT PKWY		JACKSONVILLE	FL	32216				Duval	BUSINESS		
	-81.606513	30.205835	SAN JOSE TELEVISION INC	4235 SUNBEAM RD		JACKSONVILLE	FL	32257				Duval	BUSINESS		
	-81.714482	30.278918	AGING TRUE	4250 LAKESIDE DR		JACKSONVILLE	FL	32210				Duval	BUSINESS		
	-81.558921	30.269557	COPELANDS	4310 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	BUSINESS		
	-81.61877	30.290388	JAX METRO TREATMENT CENTER	4427 EMERSON ST		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.55006	30.2644	COMCAST TOUCHTON	4600 E TOUCHTON RD		JACKSONVILLE	FL	32246				Duval	BUSINESS		
	-81.616201	30.308826	HOSPITALITY STAFFING	4604 ATLANTIC BLVD		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.595607	30.186436	ANGEL WOOD	4674 HOOD RD		JACKSONVILLE	FL	32257				Duval	BUSINESS		
	-81.544389	30.257937	BLUE CROSS & BLUE SHIELD DEERWOOD	4800 DEERWOOD CAMPUS PKY		JACKSONVILLE	FL	32246				Duval	BUSINESS		
	-81.53648	30.25455	FLORIDA  BLUE CENTER	4855 TOWN CENTER PKWY		JACKSONVILLE	FL	32246				Duval	BUSINESS		
	-81.724081	30.399675	MORE EXCELLENT WAY	4978 SOUTEL DR		JACKSONVILLE	FL	32208				Duval	BUSINESS		
	-81.664424	30.32605	CSX WATER	500 WATER ST		JACKSONVILLE	FL	32202				Duval	BUSINESS		
	-81.725815	30.397489	JACKSONVILLE BEAUTY INSTITUTE	5045 SOUTEL DR		JACKSONVILLE	FL	32208				Duval	BUSINESS		
	-81.72595	30.397381	JAX BEAUTY SUPPLY & SCHOOL	5045 SOUTEL DR		JACKSONVILLE	FL	32208				Duval	BUSINESS		
	-81.73563	30.32513	WINN DIXIE CORPORATE OFFICES	5050 EDGEWOOD CT		JACKSONVILLE	FL	32254				Duval	BUSINESS		
	-81.656639	30.370584	MR J'S HAIR SALON	5123 N PEARL ST		JACKSONVILLE	FL	32208				Duval	BUSINESS		
	-81.734517	30.282082	UNIQUE DIMENSIONS	5201 SAN JUAN AVE		JACKSONVILLE	FL	32210				Duval	BUSINESS		
	-81.664598	30.372406	NORWOOD PLAZA FLEA MARKET	5301 NORWOOD AVE		JACKSONVILLE	FL	32208				Duval	BUSINESS		
	-81.736031	30.312478	TEMPLE BUILDER FITNESS CTR	5310 LENOX AVE		JACKSONVILLE	FL	32205				Duval	BUSINESS		
	-81.738223	30.309048	HEADLINER BARBERSHOP	5342 NORMANDY BLVD		JACKSONVILLE	FL	32205				Duval	BUSINESS		
	-81.743053	30.24655	ADVANCE AMERICA BLANDING	5436 BLANDING BLVD		JACKSONVILLE	FL	32244				Duval	BUSINESS		
	-81.60456	30.293295	ADVANCE AMERICA BEACH	5800 BEACH BLVD		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.604248	30.293222	HAIR CUTTERY BEACH	5800 BEACH BLVD		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.629915	30.263859	LOFT 51 HAIR SALON	5820 ST AUGUSTINE RD		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.673719	30.334448	APHRODITE GLAMOR PALACE	600 EAVERSON ST		JACKSONVILLE	FL	32204				Duval	BUSINESS		
	-81.69835	30.232984	GENESIS HAIR SALON	6003 ROOSEVELT BLVD		JACKSONVILLE	FL	32244				Duval	BUSINESS		
	-81.607858	30.260834	FIRST CLASS ATHLETIC	6026 BOWDENDALE AVE		JACKSONVILLE	FL	32216				Duval	BUSINESS		
	-81.586459	30.257284	CSX SOUTHPOINT	6425 SOUTHPOINT PKWY		JACKSONVILLE	FL	32216				Duval	BUSINESS		
	-81.727667	30.376728	COX ART OF HAIR BARBER SHOP	6440 NEW KINGS RD		JACKSONVILLE	FL	32219				Duval	BUSINESS		
	-81.628224	30.302546	HUBBARD HOUSE OUTREACH CENTER	6629 BEACH BLVD		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.74304	30.248406	FOREHAND REALTY	6640 103RD ST		JACKSONVILLE	FL	32210				Duval	BUSINESS		
	-81.660584	30.319263	PRUDENTIAL/ SAN MARCO	701 SAN MARCO BLVD		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.774312	30.248239	COMMUNITY FIRST CREDIT UNION 103RD	7640 103RD		JACKSONVILLE	FL	32210				Duval	BUSINESS		
	-81.775599	30.295243	THE LOOK	7764 NORMANDY BLVD		JACKSONVILLE	FL	32221				Duval	BUSINESS		
	-81.582137	30.228011	CONVERGYS	8000 BAYMEADOWS WAY		JACKSONVILLE	FL	32256				Duval	BUSINESS		
	-81.680405	30.313565	OWENS PHARMACY	834 LOMAX ST		JACKSONVILLE	FL	32204				Duval	BUSINESS		
	-81.663309	30.316277	AETNA BUILDING	841 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.663517	30.316278	PRUDENTIAL BUILDING	841 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	BUSINESS		
	-81.739402	30.192242	MOVIESTOP	8635 BLANDING BLVD		JACKSONVILLE	FL	32244				Duval	BUSINESS		
	-81.566909	30.287238	JAX BOWLING LANES	8720 BEACH BLVD		JACKSONVILLE	FL	32216				Duval	BUSINESS		
	-81.563274	30.337822	MIXED COMPANY HAIRSTYLES	8744 LONE STAR RD		JACKSONVILLE	FL	32211				Duval	BUSINESS		
	-81.731066	30.335238	SPECIAL  NAILS	892 EDGEWOOD AVE N		JACKSONVILLE	FL	32254				Duval	BUSINESS		
	-81.552626	30.320054	CHINA BUFFET/ATLANTIC	9400 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	BUSINESS		
	-81.581498	30.205807	ADT SECURITY SUNBEAM CENTER	9512 SUNBEAM CENTER DR		JACKSONVILLE	FL	32257				Duval	BUSINESS		
	-81.553535	30.267904	TASTE FOOD STUDIO	9726 TOUCHTON RD		JACKSONVILLE	FL	32246				Duval	BUSINESS		
	-81.544921	30.322187	METRO PCS ATLANTIC	9770 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	BUSINESS		
	-81.55904	30.22054	JACKSONVILLE HAIR	9770 OLD BAYMEADOWS RD		JACKSONVILLE	FL	32256				Duval	BUSINESS		
	-81.556615	30.286537	ART NAILS	9831 BEACH BLVD		JACKSONVILLE	FL	32246				Duval	BUSINESS		
	-81.659454	30.326573	EYE ASSOCIATION / BAY ST	100 W BAY ST		JACKSONVILLE	FL	32202				Duval	CARE CENTER		
	-81.632692	30.159766	MEMORIAL MANDARIN IMAGING	11701 SAN JOSE BLVD		JACKSONVILLE	FL	32223				Duval	CARE CENTER		
	-81.660535	30.313184	CANCER CENTER- SAN MARCO	1235 SAN MARCO BLVD		JACKSONVILLE	FL	32207				Duval	CARE CENTER		
	-81.400625	30.274185	CENTER FOR WOUND CAREAND HYPERBARIC	1320 ROBERTS DR		JACKSONVILLE BEACH	FL	32250				Duval	CARE CENTER		
	-81.43669	30.287922	SAN PABLO MEDICAL CENTER	14011 BEACH BLVD		JACKSONVILLE	FL	32250				Duval	CARE CENTER		
	-81.687558	30.309217	ST CATHERINE LABORE MANOR	1750 STOCKTON ST		JACKSONVILLE	FL	32204				Duval	CARE CENTER		
	-81.724883	30.285198	WESTSIDE FOOT AND ANKLE CLINIC	1824 BLANDING BLVD		JACKSONVILLE	FL	32210				Duval	CARE CENTER		
	-81.731146	30.353887	NORTH WEST BEHAVIOR CENTER	2392 EDGEWOOD AVE N		JACKSONVILLE	FL	32254				Duval	CARE CENTER		
	-81.64985	30.427386	COASTAL SPINE & PAIN	280 DUNDAS DR		JACKSONVILLE	FL	32218				Duval	CARE CENTER		
	-81.65239	30.332181	VET CENTER	300 E STATE ST		JACKSONVILLE	FL	32202				Duval	CARE CENTER		
	-81.652541	30.32984	CATHEDRAL GERONTOLOGY	333 E ASHLEY ST		JACKSONVILLE	FL	32202				Duval	CARE CENTER		
	-81.602324	30.288679	MEMORIAL WOUND CARE CENTER	3627 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CARE CENTER		
	-81.657535	30.361365	BIBLEWAY CHILDCARE CENTER	3716 N PEARL ST		JACKSONVILLE	FL	32206				Duval	CARE CENTER		
	-81.602658	30.284942	MEMORIAL IMAGING CENTER	3901 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CARE CENTER		
	-81.60271	30.281259	JAX CENTER FOR CLINICAL RESEAR	4085 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	CARE CENTER		
	-81.669089	30.331964	LAVILLA MEDICAL	425 N LEE ST		JACKSONVILLE	FL	32204				Duval	CARE CENTER		
	-81.605847	30.205851	COMMUNITY HOSPICE/SUNBEAM RD	4266 SUNBEAM RD		JACKSONVILLE	FL	32257				Duval	CARE CENTER		
	-81.740018	30.261165	ARC WEST	4401 WESCONNETT BLVD		JACKSONVILLE	FL	32210				Duval	CARE CENTER		
	-81.659422	30.365474	TONEY'S ADULT DAY CARE	4406 NOTTER AVE		JACKSONVILLE	FL	32206				Duval	CARE CENTER		
	-81.617802	30.290494	UF HEALTH OUTPATIENT IMAGING	4549 EMERSON ST		JACKSONVILLE	FL	32207				Duval	CARE CENTER		
	-81.617042	30.290348	BONE & JOINT CENTER	4555 EMERSON ST		JACKSONVILLE	FL	32207				Duval	CARE CENTER		
	-81.617782	30.266457	FIRST COAST IMAGING	4933 UNIVERSITY BLVD W		JACKSONVILLE	FL	32216				Duval	CARE CENTER		
	-81.730055	30.247367	ACTION DISABILITY RESOURCES	5609 TIMUQUANA RD		JACKSONVILLE	FL	32210				Duval	CARE CENTER		
	-81.734207	30.247461	NORTH FL PAIN MANGEMENT CENTER	5851 TIMUQUANA RD		JACKSONVILLE	FL	32210				Duval	CARE CENTER		
	-81.649935	30.326089	SULZBACHER CENTER	611 E ADAMS ST		JACKSONVILLE	FL	32202				Duval	CARE CENTER		
	-81.547289	30.14204	BROOKS REHAB  BARTRAM	62009 BROOKS BARTRAM DR		JACKSONVILLE	FL	32258				Duval	CARE CENTER		
	-81.758335	30.251002	JULIETTES DAY CARE	6939 COMO RD		JACKSONVILLE	FL	32210				Duval	CARE CENTER		
	-81.584928	30.254155	SOUTHPOINT SURGERY CENTER	7051 SOUTHPOINT PKY		JACKSONVILLE	FL	32216				Duval	CARE CENTER		
	-81.655225	30.331276	SOUTHERN EYE INSTITUE	720 N OCEAN ST		JACKSONVILLE	FL	32202				Duval	CARE CENTER		
	-81.517217	30.235966	PRECISION IMAGING	7860 GATE PKY		JACKSONVILLE	FL	32256				Duval	CARE CENTER		
	-81.664215	30.316279	SOUTHERN HEART GROUP -PRUDENTI	820 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	CARE CENTER		
	-81.569626	30.287497	HUMANE SOCIETY	8464 BEACH BLVD		JACKSONVILLE	FL	32216				Duval	CARE CENTER		
	-81.560958	30.323363	LENSCRAFTERS	9501 ARLINGTON EXPY		JACKSONVILLE	FL	32211				Duval	CARE CENTER		
	-81.553535	30.267904	HEARTLAND TOUCHTON	9726 TOUCHTON RD		JACKSONVILLE	FL	32246				Duval	CARE CENTER		
	-81.654749	30.306249	SOUTHSIDE BAPTIST CHURCH	1 SAN MARCO PL		JACKSONVILLE	FL	32207				Duval	CHURCH		
	-81.542164	30.257409	CROSSROADS UNITED METH. CHURCH	10005 GATE PKWY		JACKSONVILLE	FL	32246				Duval	CHURCH		
	-81.642571	30.34794	ZAREPHATH TABERNACLE CHURCH	1028 E 10TH ST		JACKSONVILLE	FL	32206				Duval	CHURCH		
	-81.717609	30.311811	TRINITY DELIVERANCE CENTER	1028 S EDGEWOOD AVE		JACKSONVILLE	FL	32205				Duval	CHURCH		
	-81.545954	30.242107	CELEBRATION CHURCH	10302 DEERWOOD PARK BLVD		JACKSONVILLE	FL	32256				Duval	CHURCH		
	-81.658627	30.41991	ABYSSINIA BAPTIST CHURCH INTERSTATE CNTR	10325 INTERSTATE CENTER DR		JACKSONVILLE	FL	32218				Duval	CHURCH		
	-81.64251	30.351452	REHOBOTH MINISTRY APOSTOLIC	1035 E 13TH ST		JACKSONVILLE	FL	32206				Duval	CHURCH		
	-81.671657	30.432661	NEW BIRTH UNITED BRETHERN	10841 BISCAYNE BLVD		JACKSONVILLE	FL	32218				Duval	CHURCH		
	-81.671779	30.335985	EVERGREEN BAPTIST CHURCH	1100 LOGAN ST		JACKSONVILLE	FL	32204				Duval	CHURCH		
	-81.684471	30.339569	FRIENDSHIP PRIMITIVE	1106 PEARCE ST		JACKSONVILLE	FL	32209				Duval	CHURCH		
	-81.518151	30.357493	ALEXANDER MEMORIAL UMC	11132 FORT CAROLINE RD		JACKSONVILLE	FL	32225				Duval	CHURCH		
	-81.672582	30.33513	SHILOH BAPTIST CHURCH	1118 W BEAVER ST		JACKSONVILLE	FL	32204				Duval	CHURCH		
	-81.515834	30.360998	CHURCH OF THE LIVING GOD - FT CAROLINE	11254 FORT CAROLINE RD		JACKSONVILLE	FL	32225				Duval	CHURCH		
	-81.508931	30.359699	FORT CAROLINE BAPTIST CHURCH	11428 MCCORMICK RD		JACKSONVILLE	FL	32225				Duval	CHURCH		
	-81.560167	30.332339	MT ZION UNITED METHODIST	1159 MILL CREEK RD		JACKSONVILLE	FL	32211				Duval	CHURCH		
	-81.655761	30.328963	IMMACULATE CONCEPTION CATHOLIC	121 E DUVAL ST		JACKSONVILLE	FL	32202				Duval	CHURCH		
	-81.633097	30.458264	OCEANWAY ASSEMBLY OF GOD	12240 SAGO AVE W		JACKSONVILLE	FL	32218				Duval	CHURCH		
	-81.638481	30.35882	GREATER PAYNE AME CHURCH	1230 E 23RD ST		JACKSONVILLE	FL	32206				Duval	CHURCH		
	-81.682041	30.340736	NEW BETHEL AME	1231 TYLER ST		JACKSONVILLE	FL	32209				Duval	CHURCH		
	-81.472777	30.318324	TITUS HARVEST DOME SPECTRUM	12335 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	CHURCH		
	-81.70261	30.306985	CHRIST CHURCH OF PEACE	1240 MCDUFF AVE S		JACKSONVILLE	FL	32205				Duval	CHURCH		
	-81.651871	30.354233	KINDOM HALL /E 17TH ST	125 E 17TH ST		JACKSONVILLE	FL	32206				Duval	CHURCH		
	-81.651475	30.354232	KINGDOM HALL 17TH ST	125 E 17TH ST		JACKSONVILLE	FL	32206				Duval	CHURCH		
	-81.658736	30.331174	FIRST BAPTIST CHURCH	125 W ASHLEY ST		JACKSONVILLE	FL	32202				Duval	CHURCH		
	-81.677855	30.388418	GREATER REFUGE TEMPLE	1317 ROWE AVE		JACKSONVILLE	FL	32208				Duval	CHURCH		
	-81.640299	30.339238	SWEETFIELD BAPTIST	1365 HARRISON ST		JACKSONVILLE	FL	32206				Duval	CHURCH		
	-81.751908	30.297272	CEDAR CREEK BAPTIST CHURCH	1372 LANE AVE S		JACKSONVILLE	FL	32205				Duval	CHURCH		
	-81.48212	30.359273	FAITHBRIDGE CHURCH	13720 MCCORMICK RD		JACKSONVILLE	FL	32225				Duval	CHURCH		
	-81.681021	30.389899	HOUSEHOLD OF FAITH CHURCH	1410 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	CHURCH		
	-81.692946	30.342381	EMMANUEL HOLINESS CHURCH	1410 L ENGLE ST		JACKSONVILLE	FL	32209				Duval	CHURCH		
	-81.700353	30.305334	TRINITY LUTHERAN	1415 MCDUFF AVE S		JACKSONVILLE	FL	32205				Duval	CHURCH		
	-81.641274	30.341068	LITTLE ROCK BAPTIST CHURCH	1418 VAN BUREN ST		JACKSONVILLE	FL	32206				Duval	CHURCH		
	-81.405855	30.295235	BETHLEHEM LUTHERAN CHURCH	1423 8TH AVE N		JACKSONVILLE BEACH	FL	32250				Duval	CHURCH		
	-81.438815	30.287812	THE CHURCH OF ELEVEN22	14286 BEACH BLVD		JACKSONVILLE	FL	32250				Duval	CHURCH		
	-81.666005	30.417131	ST PATRICK CATHOLIC CHURCH	1429 BROWARD RD		JACKSONVILLE	FL	32218				Duval	CHURCH		
	-81.666963	30.417861	ST PATRICKS CATHOLIC CHURCH	1429 BROWARD RD		JACKSONVILLE	FL	32218				Duval	CHURCH		
	-81.679113	30.3574	MONCRIEF MISSIONARY BAPTIST	1453 W 22ND ST		JACKSONVILLE	FL	32209				Duval	CHURCH		
	-81.635211	30.366576	WORD OF FAITH CHURCH	1455 WIGMORE ST		JACKSONVILLE	FL	32206				Duval	CHURCH		
